timestamp,mode,x,y,z,r
6504000,4,0,0,0.5,0
11196000,20,0,0,0.5,0
11412000,2,0,0,0.5,0
11624000,100,0.0,0.0,0.5,0.0
11828000,100,0.0,0.0,0.5,0.0
12032000,100,0.0,0.0,0.5,0.0
12232000,100,0.0,0.0,0.5,0.0
12436000,100,0.0,0.0,0.5,0.0
12640000,100,0.0,0.0,0.5,0.0
12844000,100,0.0,0.0,0.5,0.0
13048000,100,0.0,0.0,0.5,0.0
13244000,100,0.0,0.0,0.5,0.0
13448000,100,0.0,0.0,0.5,0.0
13648000,100,0.0,0.0,0.5,0.0
13852000,100,0.0,0.0,0.5,0.0
14056000,100,0.0,0.0,0.5,0.0
14260000,100,0.0,0.0,0.5,0.0
14464000,100,0.0,0.0,0.5,0.0
14668000,100,0.0,0.0,0.5,0.0
14772000,100,0.0,0.0,0.5,0.0
14972000,100,0.0,0.0,0.5,0.0
15176000,100,0.0,0.0,0.5,0.0
15376000,100,0.0,0.0,0.5,0.0
15580000,100,0.0,0.0,0.5,0.0
15804000,10,0,0,0.5,0
22692000,4,0,0,0.5,0
23640000,100,1.0,0.0,0.5,0.0
23652000,2,0,0,0.5,0
23844000,100,1.0,0.0,0.5,0.0
24048000,100,1.0,0.0,0.5,0.0
24248000,100,1.0,0.0,0.5,0.0
24448000,100,1.0,0.0,0.5,0.0
24652000,100,1.0,0.0,0.5,0.0
24856000,100,1.0,0.0,0.5,0.0
25056000,100,1.0,0.0,0.5,0.0
25264000,100,1.0,0.0,0.5,0.0
25464000,100,1.0,0.0,0.5,0.0
25668000,100,1.0,0.0,0.5,0.0
25868000,100,1.0,0.0,0.5,0.0
26072000,100,1.0,0.0,0.5,0.0
26268000,100,1.0,0.0,0.5,0.0
26472000,100,1.0,0.0,0.5,0.0
26676000,100,1.0,0.0,0.5,0.0
26880000,100,1.0,0.0,0.5,0.0
27080000,100,1.0,0.0,0.5,0.0
27288000,100,1.0,0.0,0.5,0.0
27492000,100,1.0,0.0,0.5,0.0
27696000,100,1.0,0.0,0.5,0.0
27896000,100,1.0,0.0,0.5,0.0
28096000,100,1.0,0.0,0.5,0.0
28300000,100,1.0,0.0,0.5,0.0
28504000,100,0.0,0.0,0.5,0.0
28708000,100,0.0,0.0,0.5,0.0
28912000,100,0.0,0.0,0.5,0.0
29112000,100,0.0,0.0,0.5,0.0
29316000,100,0.0,0.0,0.5,0.0
29516000,100,0.0,0.0,0.5,0.0
29720000,100,0.0,0.0,0.5,0.0
29924000,100,0.0,0.0,0.5,0.0
30124000,100,0.0,0.0,0.5,0.0
30332000,100,0.0,0.0,0.5,0.0
30536000,100,0.0,0.0,0.5,0.0
30736000,100,0.0,0.0,0.5,0.0
30944000,100,0.0,0.0,0.5,0.0
31144000,100,0.0,0.0,0.5,0.0
31348000,100,0.0,0.0,0.5,0.0
31548000,100,0.0,0.0,0.5,0.0
31752000,100,0.0,0.0,0.5,0.0
31968000,11,0,0,0.5,0
40932000,21,0,0,0.5,0
