timestamp,mode,x,y,z,r
23388000,100,-0.3308,-0.4508,0.8882,-0.2502
23408000,100,-0.3308,-0.4508,0.8882,-0.2502
23428000,100,-0.3308,-0.4508,0.8882,-0.2502
23448000,100,-0.3308,-0.4508,0.8882,-0.2502
23468000,100,-0.3308,-0.4508,0.8882,-0.2502
23488000,100,-0.3308,-0.4508,0.8882,-0.2502
23508000,100,-0.3308,-0.4508,0.8882,-0.2502
23528000,100,-0.3308,-0.4508,0.8882,-0.2502
23548000,100,-0.3308,-0.4508,0.8882,-0.2502
23568000,100,-0.3308,-0.4508,0.8882,-0.2502
23588000,100,-0.3308,-0.4508,0.8882,-0.2502
23608000,100,-0.3308,-0.4508,0.8882,-0.2502
23628000,100,-0.3308,-0.4508,0.8882,-0.2502
23648000,100,-0.3308,-0.4508,0.8882,-0.2502
23668000,100,-0.3308,-0.4508,0.8882,-0.2502
23688000,100,-0.3308,-0.4508,0.8882,-0.2502
23708000,100,-0.3308,-0.4508,0.8882,-0.2502
23728000,100,-0.3308,-0.4508,0.8882,-0.2502
23748000,100,-0.3308,-0.4508,0.8882,-0.2502
23768000,100,-0.5516,-0.509,0.7101,-0.3758
23788000,100,-0.5516,-0.509,0.7101,-0.3758
23808000,100,-0.5516,-0.509,0.7101,-0.3758
23828000,100,-0.5516,-0.509,0.7101,-0.3758
23848000,100,-0.5516,-0.509,0.7101,-0.3758
23868000,100,-0.5516,-0.509,0.7101,-0.3758
23888000,100,-0.5516,-0.509,0.7101,-0.3758
23908000,100,-0.5516,-0.509,0.7101,-0.3758
23928000,100,-0.5516,-0.509,0.7101,-0.3758
23948000,100,-0.5516,-0.509,0.7101,-0.3758
23968000,100,-0.5516,-0.509,0.7101,-0.3758
23988000,100,-0.5516,-0.509,0.7101,-0.3758
24008000,100,-0.5516,-0.509,0.7101,-0.3758
24028000,100,-0.5516,-0.509,0.7101,-0.3758
24048000,100,-0.5516,-0.509,0.7101,-0.3758
24068000,100,-0.5516,-0.509,0.7101,-0.3758
24088000,100,-0.5516,-0.509,0.7101,-0.3758
24108000,100,-0.5516,-0.509,0.7101,-0.3758
24128000,100,-0.5516,-0.509,0.7101,-0.3758
24148000,100,-0.5516,-0.509,0.7101,-0.3758
24168000,100,-0.5516,-0.509,0.7101,-0.3758
24188000,100,-0.5516,-0.509,0.7101,-0.3758
24208000,100,-0.5516,-0.509,0.7101,-0.3758
24228000,100,-0.5516,-0.509,0.7101,-0.3758
24248000,100,-0.5516,-0.509,0.7101,-0.3758
24268000,100,-0.5516,-0.509,0.7101,-0.3758
24288000,100,-0.5516,-0.509,0.7101,-0.3758
24308000,100,-0.5516,-0.509,0.7101,-0.3758
24328000,100,-0.5516,-0.509,0.7101,-0.3758
24348000,100,-0.5516,-0.509,0.7101,-0.3758
24368000,100,-0.5516,-0.509,0.7101,-0.3758
24388000,100,-0.5516,-0.509,0.7101,-0.3758
24408000,100,-0.5516,-0.509,0.7101,-0.3758
24428000,100,-0.5516,-0.509,0.7101,-0.3758
24448000,100,-0.5516,-0.509,0.7101,-0.3758
24468000,100,-0.5516,-0.509,0.7101,-0.3758
24488000,100,-0.5516,-0.509,0.7101,-0.3758
24508000,100,-0.5516,-0.509,0.7101,-0.3758
24528000,100,-0.5516,-0.509,0.7101,-0.3758
24548000,100,-0.5516,-0.509,0.7101,-0.3758
24568000,100,-0.5516,-0.509,0.7101,-0.3758
24588000,100,-0.5516,-0.509,0.7101,-0.3758
24608000,100,-0.5516,-0.509,0.7101,-0.3758
24628000,100,-0.5516,-0.509,0.7101,-0.3758
24648000,100,-0.5516,-0.509,0.7101,-0.3758
24668000,100,-0.5516,-0.509,0.7101,-0.3758
24688000,100,-0.5516,-0.509,0.7101,-0.3758
24708000,100,-0.5516,-0.509,0.7101,-0.3758
24728000,100,-0.5516,-0.509,0.7101,-0.3758
24748000,100,-0.5516,-0.509,0.7101,-0.3758
24768000,100,-0.5516,-0.509,0.7101,-0.3758
24788000,100,-0.5516,-0.509,0.7101,-0.3758
24808000,100,-0.5516,-0.509,0.7101,-0.3758
24828000,100,-0.5516,-0.509,0.7101,-0.3758
24848000,100,-0.5516,-0.509,0.7101,-0.3758
24868000,100,-0.5516,-0.509,0.7101,-0.3758
24888000,100,-0.5516,-0.509,0.7101,-0.3758
24908000,100,-0.5516,-0.509,0.7101,-0.3758
24928000,100,-0.5516,-0.509,0.7101,-0.3758
24948000,100,-0.5516,-0.509,0.7101,-0.3758
24968000,100,-0.5516,-0.509,0.7101,-0.3758
24988000,100,-0.5516,-0.509,0.7101,-0.3758
25008000,100,-0.5516,-0.509,0.7101,-0.3758
25028000,100,-0.5516,-0.509,0.7101,-0.3758
25048000,100,-0.5516,-0.509,0.7101,-0.3758
25068000,100,-0.5516,-0.509,0.7101,-0.3758
25088000,100,-0.5516,-0.509,0.7101,-0.3758
25108000,100,-0.5516,-0.509,0.7101,-0.3758
25128000,100,-0.5516,-0.509,0.7101,-0.3758
25148000,100,-0.5516,-0.509,0.7101,-0.3758
25168000,100,-0.5516,-0.509,0.7101,-0.3758
25188000,100,-0.5516,-0.509,0.7101,-0.3758
25208000,100,-0.5516,-0.509,0.7101,-0.3758
25228000,100,-0.5516,-0.509,0.7101,-0.3758
25248000,100,-0.5516,-0.509,0.7101,-0.3758
25268000,100,-0.5516,-0.509,0.7101,-0.3758
25288000,100,-0.5516,-0.509,0.7101,-0.3758
25308000,100,-0.5516,-0.509,0.7101,-0.3758
25328000,100,-0.5516,-0.509,0.7101,-0.3758
25348000,100,-0.5516,-0.509,0.7101,-0.3758
25368000,100,-0.5516,-0.509,0.7101,-0.3758
25388000,100,-0.5516,-0.509,0.7101,-0.3758
25408000,100,-0.5516,-0.509,0.7101,-0.3758
25428000,100,-0.5516,-0.509,0.7101,-0.3758
25448000,100,-0.5516,-0.509,0.7101,-0.3758
25468000,100,-0.5516,-0.509,0.7101,-0.3758
25488000,100,-0.5516,-0.509,0.7101,-0.3758
25508000,100,-0.5516,-0.509,0.7101,-0.3758
25528000,100,-0.5516,-0.509,0.7101,-0.3758
25548000,100,-0.5516,-0.509,0.7101,-0.3758
25568000,100,-0.5516,-0.509,0.7101,-0.3758
25588000,100,-0.5516,-0.509,0.7101,-0.3758
25608000,100,-0.5516,-0.509,0.7101,-0.3758
25628000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25648000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25668000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25688000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25708000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25728000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25748000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25768000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25788000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25808000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25828000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25848000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25868000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25888000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25908000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25928000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25948000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25968000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
25988000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26008000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26028000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26048000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26068000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26088000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26108000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26128000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26148000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26168000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26188000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26208000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26228000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26248000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26268000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26288000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26308000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26328000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26348000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26368000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26388000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26408000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26428000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26448000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26468000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26488000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26508000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26528000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26548000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26568000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26588000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26608000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26628000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26648000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26668000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26688000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26708000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26728000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26748000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26768000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26788000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26808000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26828000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26848000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26868000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26888000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26908000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26928000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26948000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26968000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
26988000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27008000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27028000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27048000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27068000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27088000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27108000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27128000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27148000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27168000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27188000,100,-0.847,-0.09799999999999998,0.8859,-0.20399999999999996
27208000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27228000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27248000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27268000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27288000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27308000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27328000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27348000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27368000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27388000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27408000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27428000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27448000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27468000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27488000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27508000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27528000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27548000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27568000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27588000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27608000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27628000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27648000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27668000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27688000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27708000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27728000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27748000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27768000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27788000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27808000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27828000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27848000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27868000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27888000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27908000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27928000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27948000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27968000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
27988000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28008000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28028000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28048000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28068000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28088000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28108000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28128000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28148000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28168000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28188000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28208000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28228000,100,0.010199999999999987,0.3862000000000001,0.973,0.1936
28248000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28268000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28288000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28308000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28328000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28348000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28368000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28388000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28408000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28428000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28448000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28468000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28488000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28508000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28528000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28548000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28568000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28588000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28608000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28628000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28648000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28668000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28688000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28708000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28728000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28748000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28768000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28788000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28808000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28828000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28848000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28868000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28888000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28908000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28928000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28948000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28968000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
28988000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29008000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29028000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29048000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29068000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29088000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29108000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29128000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29148000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29168000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29188000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29208000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29228000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29248000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29268000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29288000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29308000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29328000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29348000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29368000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29388000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29408000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29428000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29448000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29468000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29488000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29508000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29528000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29548000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29568000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29588000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29608000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29628000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29648000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29668000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29688000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29708000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29728000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29748000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29768000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29788000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29808000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29828000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29848000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29868000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29888000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29908000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29928000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29948000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29968000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
29988000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30008000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30028000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30048000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30068000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30088000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30108000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30128000,100,-0.9410000000000001,0.994,0.1398,0.0915999999999999
30148000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30168000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30188000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30208000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30228000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30248000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30268000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30288000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30308000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30328000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30348000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30368000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30388000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30408000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30428000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30448000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30468000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30488000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30508000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30528000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30548000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30568000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30588000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30608000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30628000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30648000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30668000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30688000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30708000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30728000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
30748000,100,0.19779999999999998,0.6843999999999999,0.4535,0.31220000000000003
